,Statement,Link,Date
23,BI stops trafficked victim from flying to UAE due to fake immigration stamp,https://mb.com.ph/2023/5/5/bi-stops-trafficked-victim-from-flying-to-uae-due-to-fake-immigration-stamp,4 hours ago
24,What to keep in mind about the single ticketing system in Metro Manila,https://mb.com.ph/2023/5/5/what-to-keep-in-mind-about-the-single-ticketing-system-in-metro-manila,4 hours ago
25,New PNP Chief wants 3-minute response time for crimes,https://mb.com.ph/2023/5/5/new-pnp-chief-wants-3-minute-response-time-for-crimes,5 hours ago
26,"Sandigan denies ex-PAGCor chair Genuino's bid to reopen presentation of evidence in graft, malversation cases",https://mb.com.ph/2023/5/5/sandigan-denies-ex-pag-cor-chair-genuino-s-bid-to-reopen-presentation-of-evidence-in-graft-malversation-cases,5 hours ago
27,"Marcos' US trip a 'resounding success', says House leader",https://mb.com.ph/2023/5/5/marcos-us-trip-a-resounding-success-says-house-leader,5 hours ago
28,BuCor moves to retrieve Davao Prison’s land given to settlers in 2019,https://mb.com.ph/2023/5/5/bu-cor-moves-to-retrieve-davao-prison-s-land-given-to-settlers-in-2019,5 hours ago
29,PNP rescues 1000 human trafficking victims in Pampanga,https://mb.com.ph/2023/5/5/pnp-rescues-1000-human-trafficking-victims-in-pampanga,5 hours ago
30,DPWH expedites P88.4-M flood shield project in Nueva Ecija,https://mb.com.ph/2023/5/5/dpwh-expedites-p88-4-m-flood-shield-project-in-nueva-ecija,6 hours ago
31,China's comments on US-PH defense guidelines not directed at us --- PBBM,https://mb.com.ph/2023/5/5/marcos-shrugs-off-china-s-comment-on-us-ph-defense-guidelines-it-was-not-directed-to-us,6 hours ago
32,Inflation further cools to 6.6 in April,https://mb.com.ph/2023/5/5/inflation-slows-down-further-to-6-6-in-april,6 hours ago
33,Bill seeking digitized copies of textbooks pushed in Senate ​,https://mb.com.ph/2023/5/5/bill-seeking-digitized-copies-of-textbooks-pushed-in-senate-1,6 hours ago
34,"China opposes new US, PH bilateral defense guidelines",https://mb.com.ph/2023/5/5/china-opposes-bilateral-defense-guidelines-between-us-ph,6 hours ago
35,Revilla lauds PBBM for creating Water Resource Management Office,https://mb.com.ph/2023/5/5/revilla-lauds-pbbm-for-creating-water-resource-management-office,6 hours ago
36,Will 'Sibuyas Queen' appear? House resumes 'hoarding' probe on May 11,https://mb.com.ph/2023/5/5/will-sibuyas-queen-appear-house-resumes-hoarding-probe-on-may-11,6 hours ago
37,Tulfo wants Senate probe into LTO's 'anti-poor' rules and regulations,https://mb.com.ph/2023/5/5/tulfo-wants-senate-probe-into-lto-s-anti-poor-rules-and-regulations,7 hours ago
38,No US call on PH troops for Taiwan deployment --- Marcos,https://mb.com.ph/2023/5/5/us-never-asked-ph-to-send-military-troops-if-taiwan-tension-escalates-marcos,7 hours ago
39,Feast of Saint Dominic Savio on May 6,https://mb.com.ph/2023/5/5/feast-of-saint-dominic-savio-on-may-6-1,7 hours ago
40,"LPA rains to continue in Palawan; ITCZ to bring isolated rain showers to Visayas, Mindanao",https://mb.com.ph/2023/5/5/lpa-rains-to-continue-in-palawan-itcz-to-bring-isolated-rain-showers-to-visayas-mindanao,8 hours ago
41,Gatchalian: Congress should help Filipinos become more financially literate,https://mb.com.ph/2023/5/5/gatchalian-congress-should-help-filipinos-become-more-financially-literate,8 hours ago
42,Marcos wants PH exports to US allowed duty-free,https://mb.com.ph/2023/5/5/marcos-bats-for-return-of-duty-free-privileges-for-ph-exports-to-us,8 hours ago
43,Marcos eyes strong ASEAN united front in call for end to Russia-Ukraine war,https://mb.com.ph/2023/5/5/marcos-says-asean-must-keep-its-united-front-in-calling-for-ukraine-russia-war-to-end,9 hours ago
44,"Marcos bats for stronger PH, US ties",https://mb.com.ph/2023/5/4/pbbm-ph-us-must-forge-stronger-ties,9 hours ago
45,"Marcos caps US visit, secures $1.3-B investment pledges",https://mb.com.ph/2023/5/4/marcos-caps-us-visit-secures-1-3-b-investment-pledges,9 hours ago
46,Marcos wants PH to put up battery manufacturing facilities,https://mb.com.ph/2023/5/4/marcos-wants-ph-to-put-up-battery-manufacturing-facilities,14 hours ago
47,PBBM pays respect to fallen American soldiers in Virginia,https://mb.com.ph/2023/5/4/pbbm-pays-respect-to-fallen-american-soldiers-in-virginia,14 hours ago
48,"To attract US investors, Marcos tells them his goal is to 'transform' PH economy",https://mb.com.ph/2023/5/4/to-attract-us-investors-marcos-tells-them-his-goal-to-transform-ph-economy,14 hours ago
49,No jackpot winners in PCSO’s lotto evening draw on May 4,https://mb.com.ph/2023/5/4/no-jackpot-winners-in-pcso-s-lotto-evening-draw-on-may-4,18 hours ago
50,"Kanlaon Volcano shows increased seismic, ground deformation activities; Alert Level 1 stays",https://mb.com.ph/2023/5/4/kanlaon-volcano-shows-increased-seismic-ground-deformation-activities-alert-level-1-stays,19 hours ago
51,"PRC: 4,139 pass April 2023 Criminologist Licensure Exam",https://mb.com.ph/2023/5/4/prc-4-139-pass-april-2023-criminologist-licensure-exam,20 hours ago
52,"Marcos: Defense, security remain 'key pillar' of US-PH alliance",https://mb.com.ph/2023/5/4/marcos-defense-security-remain-key-pillar-of-us-ph-alliance,21 hours ago
53,Pinoy-flix? Salceda bares what must be done to protect future of PH streaming,https://mb.com.ph/2023/5/4/pinoy-flix-salceda-bares-what-must-be-done-to-protect-future-of-ph-streaming,a day ago
54,"10,000 OFWs sign up for gov't housing program",https://mb.com.ph/2023/5/4/10-000-of-ws-sign-up-for-gov-t-housing-program,a day ago
55,DOH supports proposed measure of 1-year mandatory service for new doctors,https://mb.com.ph/2023/5/4/doh-supports-proposed-measure-of-1-year-mandatory-service-for-new-doctors,a day ago
56,Here's why Cong Roman thinks MIAA's planned closure of PH airspace on May 17 is a bad idea,https://mb.com.ph/2023/5/4/here-s-why-cong-roman-thinks-miaa-s-planned-closure-of-ph-airspace-on-may-17-is-a-bad-idea,a day ago
57,"BuCor clarifies: 52 PDLs, 5 personnel Covid-infected at Bilibid",https://mb.com.ph/2023/5/4/bu-cor-clarifies-52-pd-ls-5-personnel-covid-infected-at-bilibid,a day ago
58,"Gov't must focus on economy, not create 'unnecessary fear' — Concepcion",https://mb.com.ph/2023/5/4/gov-t-must-focus-on-economy-not-create-unnecessary-fear-concepcion,a day ago
59,‘Wish ko lang’: Binay hopes to see a more assertive PBBM in 2nd SONA,https://mb.com.ph/2023/5/4/wish-ko-lang-binay-hopes-to-see-a-more-assertive-pbbm-in-2nd-sona,a day ago
60,Tech center in Perpetual Help campus allows students to communicate with satellites in space - DOST-PCIEERD,https://mb.com.ph/2023/5/4/tech-center-in-perpetual-help-campus-allows-students-to-communicate-with-satellites-in-space-dost-pcieerd,a day ago
61,"Manila Water advises NCR, Rizal customers of service interruptions from May 5-13",https://mb.com.ph/2023/5/4/manila-water-advises-ncr-rizal-customers-of-service-interruption-from-may-5-13,a day ago
62,SC affirms ruling on unconstitutionality of 5% franchise tax on gross bets in POGOs,https://mb.com.ph/2023/5/4/sc-affirms-ruling-on-unconstitutionality-of-5-franchise-tax-on-gross-bets-in-pog-os,a day ago
63,New specs: Comelec proposes a new hybrid machine for 2025 polls,https://mb.com.ph/2023/5/4/new-specs-comelec-proposes-a-new-hybrid-machine-for-2025-polls-2,a day ago
64,Positivity rate not sole indicator to assess Covid-19 situation—DOH,https://mb.com.ph/2023/5/4/positivity-rate-not-sole-indicator-to-assess-covid-19-situation-doh,a day ago
65,PH eyes use of SSTA to enhance maritime security capabilities,https://mb.com.ph/2023/5/4/ph-eyes-use-of-ssta-to-enhance-maritime-security-capabilities,a day ago
66,Covid-19 an eye-opener to improve PH health system --- VP Duterte,https://mb.com.ph/2023/5/4/vp-duterte-covid-19-was-an-eye-opener-to-improve-ph-health-system,a day ago
67,LTO simplifies driver license applicant exams,https://mb.com.ph/2023/5/4/lto-shortening-driver-licence-applicant-exams,a day ago
68,"Is PH ready to host FIBA? Let’s fix our airports first, Binay urges gov’t",https://mb.com.ph/2023/5/4/is-ph-ready-to-host-fiba-let-s-fix-our-airports-first-binay-urges-gov-t,a day ago
69,"Ouch! Almost half of PH healthcare workers are JO, solons told",https://mb.com.ph/2023/5/4/ouch-almost-half-of-ph-healthcare-workers-are-jo-solons-told,a day ago
70,Shift to 'regenerative tourism' seen to boost PH's ecotourism sector,https://mb.com.ph/2023/5/4/shift-to-regenerative-tourism-seen-to-boost-ph-s-ecotourism-sector,a day ago
71,Gov't urged to create contingency plan for agri-fisheries sector amid dry spell,https://mb.com.ph/2023/5/4/gov-t-urged-to-create-contingency-plan-for-agri-fisheries-sector-amid-dry-spell,a day ago
72,"Production subsidies for farmers, fishers sought amid looming El Niño",https://mb.com.ph/2023/5/4/production-subsidies-for-farmers-fishers-sought-amid-looming-el-nino,a day ago
73,Senate leaders favor P150 daily wage increase—Zubiri,https://mb.com.ph/2023/5/4/senate-leaders-favor-p150-daily-wage-increase-zubiri,a day ago
74,E-jeepney made in China bound for Bacolod road test,https://mb.com.ph/2023/5/4/chinese-made-e-jeepney-bound-for-bacolod,a day ago
75,"CHR celebrates 36th anniversary May 5; vows to intensify efforts to uphold rights, dignity of all",https://mb.com.ph/2023/5/4/chr-celebrates-36th-anniversary-may-5-vows-to-intensify-efforts-to-uphold-rights-dignity-of-all,a day ago
76,Romualdez a step ahead of Marcos in directive to link up with US legislators,https://mb.com.ph/2023/5/4/romualdez-a-step-ahead-of-marcos-in-directive-to-link-up-with-us-legislators,a day ago
77,Filipinos must learn to keep themselves safe vs Covid-19—DOH,https://mb.com.ph/2023/5/4/filipinos-must-learn-to-keep-themselves-safe-vs-covid-19-doh,a day ago
78,"UST, other DPP schools shift to a new learning management system",https://mb.com.ph/2023/5/4/ust-other-dpp-schools-shift-to-a-new-learning-management-system,a day ago
79,Vergeire allays House members' concerns on rising Covid cases,https://mb.com.ph/2023/5/4/vergeire-allays-house-members-concerns-on-rising-covid-cases,a day ago
80,"7 more Bilibid PDLs, one personnel Covid-infected",https://mb.com.ph/2023/5/4/7-more-bilibid-pd-ls-one-personnel-covid-infected,a day ago
81,DOH advises hospitals to boost Covid-19 bed capacity,https://mb.com.ph/2023/5/4/doh-advises-hospitals-to-boost-covid-19-bed-capacity,a day ago
82,Go upbeat over Moderna’s setting up of vaxx facility in PH; renews push for a virology institute in the country,https://mb.com.ph/2023/5/4/go-upbeat-over-moderna-s-setting-up-of-vaxx-facility-in-ph-renews-push-for-a-virology-institute-in-the-country,a day ago
83,"LTO to shorten, customize exams for driver's license applicants",https://mb.com.ph/2023/5/4/lto-to-shorten-exam-for-driver-s-license-applicants,a day ago
84,DepEd defends inclusion of same-sex unions in revised K to 10 curriculum,https://mb.com.ph/2023/5/4/dep-ed-defends-inclusion-of-same-sex-unions-in-revised-k-to-10-curriculum,a day ago
85,Guanzon's dare to admin loyalists working abroad: Come back home to PH,https://mb.com.ph/2023/5/4/guanzon-s-dare-to-admin-loyalists-working-abroad-come-back-home-to-ph,a day ago
86,"PH, US chart guidelines for next defense cooperation phase",https://mb.com.ph/2023/5/4/ph-us-conclude-guidelines-for-future-defense-cooperation,a day ago
87,"Despite Covid case uptick, solon wants eTravel requirement ditched",https://mb.com.ph/2023/5/4/despite-covid-case-uptick-solon-wants-e-travel-requirement-ditched,a day ago
88,"CHR probes ‘surveillance, profiling of Gabriela, Makabayan bloc officers by AFP’",https://mb.com.ph/2023/5/4/chr-probes-surveillance-profiling-of-gabriela-makabayan-bloc-officers-by-afp,a day ago
89,"US, PH vow stronger alliance through EDCA",https://mb.com.ph/2023/5/4/us-ph-to-deepen-cooperation-on-edca,a day ago
90,"Wanted in Japan: Pinoy nurses, skilled workers",https://mb.com.ph/2023/5/4/wanted-pinoy-nurses-skilled-workers-in-japan,a day ago
91,QC solon's bill allows Pinoys to exchange trash for cash,https://mb.com.ph/2023/5/4/qc-solon-s-bill-allows-pinoys-to-exchange-trash-for-cash,a day ago
92,"What to do in contradictory findings by employer, seafarer physicians on claims for disability benefits",https://mb.com.ph/2023/5/4/what-to-do-in-contradictory-findings-by-employer-seafarer-physicians-on-claims-for-disability-benefits,a day ago
93,Church ministry to create more cooperatives for the poor,https://mb.com.ph/2023/5/4/church-ministry-to-create-more-cooperatives-for-the-poor,a day ago
94,SWS: 42% of Filipinos say ROTC should be optional for senior high students,https://mb.com.ph/2023/5/4/sws-42-of-filipinos-say-rotc-should-be-optional-for-senior-high-students,a day ago
95,'Very good': House tax panel chief wowed by BOC's high collection,https://mb.com.ph/2023/5/4/very-good-house-tax-panel-chief-wowed-by-boc-s-high-collection,a day ago
96,Marcos creates committee on 125th PH independence celebration,https://mb.com.ph/2023/5/4/pbbm-creates-inter-agency-body-to-commemorate-125th-ph-independence,a day ago
97,PBBM appoints Tan as new SBMA chief; other appointees bared,https://mb.com.ph/2023/5/4/pbbm-appoints-tan-as-new-sbma-chief-palace-names-other-marcos-appointees,a day ago
98,Palace condemns attacks on journalists,https://mb.com.ph/2023/5/4/on-world-press-freedom-day-palace-condemns-attacks-on-journalists,a day ago
99,"Marcos urges LGUs, gov't agencies: Prevent crimes",https://mb.com.ph/2023/5/4/marcos-enjoins-gov-t-agencies-lg-us-to-support-program-vs-criminality,a day ago
100,DHSUD consults NCR urban poor group on housing,https://mb.com.ph/2023/5/4/dhsud-consults-urban-poor-group-on-housing,a day ago
101,Set up safe zones for OFWS in Sudan --- Ople,https://mb.com.ph/2023/5/4/ople-stresses-need-for-safe-zones-for-of-ws-amid-sudan-situation,a day ago
102,5.5-magnitude quake jolts Isabela — Phivolcs,https://mb.com.ph/2023/5/4/5-5-magnitude-quake-jolts-isabela-phivolcs,a day ago
103,DILG teams up with USAID in renewed PH drug war,https://mb.com.ph/2023/5/4/dilg-teams-up-with-usaid-in-renewed-ph-drug-war,a day ago
104,"Bong Go urges MIAA, airline execs to ensure contingency plans are in place",https://mb.com.ph/2023/5/4/bong-go-urges-miaa-airline-execs-to-ensure-contingency-plans-are-in-place,a day ago
105,Tolentino wants Senate inquiry to determine gov’t action plan vs avian flu,https://mb.com.ph/2023/5/4/tolentino-wants-senate-inquiry-to-determine-gov-t-action-plan-vs-avian-flu,a day ago
106,"Give health workers more reasons to stay, serve in PH—Revilla tells gov’t",https://mb.com.ph/2023/5/4/give-health-workers-more-reasons-to-stay-serve-in-ph-revilla,a day ago
107,Romualdez's merienda in Washington? It's lumpiang shanghai,https://mb.com.ph/2023/5/4/romualdez-s-merienda-in-washington-it-s-lumpiang-shanghai,a day ago
108,48 Bilibid PDLs Covid-19 infected – BuCor,https://mb.com.ph/2023/5/3/48-bilibid-pd-ls-covid-19-infected-bu-cor,a day ago
109,"Potential cyclone may bring scattered rains to Southern Luzon, Visayas, Mindanao",https://mb.com.ph/2023/5/3/potential-cyclone-may-bring-scattered-rains-to-southern-luzon-visayas-mindanao,a day ago
110,"US, Saudi firms may tap OFWs displaced by Sudan strife",https://mb.com.ph/2023/5/3/us-saudi-arabia-firms-interested-in-hiring-of-ws-affected-by-sudan-war,2 days ago
111,US Defense to PH: We always have your back; We’re family,https://mb.com.ph/2023/5/3/us-defense-to-ph-we-will-always-have-your-back-we-re-family,2 days ago
112,Japan ready to help PH education programs — VP Duterte,https://mb.com.ph/2023/5/3/japan-ready-to-help-ph-education-programs-vp-duterte,2 days ago
113,Metro Manila Covid-19 positivity rate may reach 25% — OCTA,https://mb.com.ph/2023/5/3/metro-manila-covid-19-positivity-rate-may-reach-25-octa,2 days ago
114,"Grand, Mega Lotto jackpots still up for grabs",https://mb.com.ph/2023/5/3/grand-mega-lotto-jackpots-still-up-for-grabs-3,2 days ago
115,Japanese minister tells VP Duterte: More jobs await Pinoy workers in Japan,https://mb.com.ph/2023/5/3/japanese-minister-tells-vp-duterte-more-jobs-await-pinoy-workers-in-japan,2 days ago
116,Enforce ample measures vs El Niño: Abalos orders LGUs,https://mb.com.ph/2023/5/3/enforce-ample-measures-vs-el-nino-abalos-orders-lg-us,2 days ago
117,Abalos to name PNP officials whose resignations would be accepted in 2 days,https://mb.com.ph/2023/5/3/abalos-to-name-pnp-officials-whose-resignations-would-be-accepted-in-2-days,2 days ago
118,Global semiconductor firm to expand in PH with US$200-M investment pledge,https://mb.com.ph/2023/5/3/global-semiconductor-firm-to-expand-in-ph-with-us-200-m-investment-pledge,2 days ago
119,"BuCor suspends PDLs’ visitation privileges at Bilibid, CIW due to Covid-19",https://mb.com.ph/2023/5/3/bu-cor-suspends-pd-ls-visitation-privileges-at-bilibid-ciw-due-to-covid-19,2 days ago
120,UP Cebu to temporarily shift to online classes due to Covid-19,https://mb.com.ph/2023/5/3/up-cebu-to-temporarily-shift-to-online-classes-due-to-covid-19-1,2 days ago
121,Advocacy group highlights importance of integrating civic education in all subjects,https://mb.com.ph/2023/5/3/advocacy-group-highlights-importance-of-integrating-civic-education-in-all-subjects,2 days ago
122,"Ombudsman orders 6-month preventive suspension of MIAA acting GM Chiong, acting GM for finance Montalbo",https://mb.com.ph/2023/5/3/ombudsman-orders-6-month-preventive-suspension-of-miaa-acting-gm-chiong-acting-gm-for-finance-montalbo,2 days ago
123,44% of SIM owners have yet to register — survey,https://mb.com.ph/2023/5/3/44-of-sim-owners-have-yet-to-register-survey,2 days ago
124,"DOH reaffirms push for salary standardization for HCWs in public, private sector",https://mb.com.ph/2023/5/3/doh-reaffirms-push-for-salary-standardization-for-hc-ws-in-public-private-sector,2 days ago
125,PMFTC reduces carbon footprint with EV shift,https://mb.com.ph/2023/5/3/pmftc-reduces-carbon-footprint-with-ev-shift,2 days ago
126,‘Above-normal’ rainfall conditions possible over western Luzon despite El Niño,https://mb.com.ph/2023/5/3/above-normal-rainfall-conditions-possible-over-western-luzon-despite-el-nino,2 days ago
127,"AICS office in SJDM, Bulacan ready to accept clients — DSWD",https://mb.com.ph/2023/5/3/aics-office-in-sjdm-bulacan-ready-to-accept-clients-dswd,2 days ago
128,"PH, Cambodia fortify defense ties",https://mb.com.ph/2023/5/3/ph-cambodia-fortify-defense-ties,2 days ago
129,"DepEd seeks help of partners for key reform objectives, priority interventions in education",https://mb.com.ph/2023/5/3/dep-ed-seeks-help-of-partners-for-key-reform-objectives-priority-interventions-in-education,2 days ago
130,MB Daily News Summary,https://mb.com.ph/2023/5/3/mb-daily-news-summary-41,2 days ago
131,'We cannot be free if journalists aren't free': Diplomats in PH celebrate World Press Freedom Day,https://mb.com.ph/2023/5/3/we-cannot-be-free-if-journalists-aren-t-free-diplomats-in-ph-celebrate-world-press-freedom-day,2 days ago
132,'PH has a lot to offer'--Romualdez,https://mb.com.ph/2023/5/3/ph-has-a-lot-to-offer-romualdez,2 days ago
133,"CHR to gov’t agencies: Emulate DepEd’s stand on red-tagging, trolling, extrajudicial killings",https://mb.com.ph/2023/5/3/chr-to-gov-t-agencies-emulate-dep-ed-s-stand-on-red-tagging-trolling-extrajudicial-killings,2 days ago
134,PCG: 400 liters of oily water mixtures collected as leak continues in Oriental Mindoro,https://mb.com.ph/2023/5/3/pcg-400-liters-of-oily-water-mixtures-collected-as-leak-continues-in-oriental-mindoro,2 days ago
135,Zubiri: No need for EDCAs if there are no bullies,https://mb.com.ph/2023/5/3/zubiri-no-need-for-edc-as-if-there-are-no-bullies-1,2 days ago
136,"DepEd beefs up training programs for teachers, school leaders",https://mb.com.ph/2023/5/3/dep-ed-beefs-up-training-programs-for-teachers-school-leaders,2 days ago
137,"Ople: 340 rescued OFWs from Sudan off to PH, first 2 batches to arrive May 4",https://mb.com.ph/2023/5/3/ople-340-rescued-of-ws-from-sudan-off-to-ph-first-2-batches-to-arrive-may-4,2 days ago
138,VP Duterte thanks envoy for deepening PH-Singapore ties,https://mb.com.ph/2023/5/3/vp-duterte-thanks-envoy-for-singapore-s-assistance-to-ph-in-farewell-call,2 days ago
139,"Kadiwa stores to sell 4M kilos of sugar seized in anti-smuggling ops, SRA says",https://mb.com.ph/2023/5/3/kadiwa-stores-to-sell-4-m-kilos-of-sugar-seized-in-anti-smuggling-ops-sra-says,2 days ago
140,5-man panel recommends filing of charges vs 4 PNP officials over drug links,https://mb.com.ph/2023/5/3/5-man-panel-recommendas-filing-of-charges-vs-4-pnp-officials-over-drug-links,2 days ago
141,"Pro-OFW solon reacts to America's hiring of 75,000 Pinoy seamen",https://mb.com.ph/2023/5/3/pro-ofw-solon-reacts-to-america-s-hiring-of-75-000-pinoy-seamen,2 days ago
142,New lawyers should register with IBP,https://mb.com.ph/2023/5/3/new-lawyers-should-register-with-ibp,2 days ago
143,"Prioritize developing a thriving national innovation system, Legarda tells gov’t",https://mb.com.ph/2023/5/3/prioritize-developing-a-thriving-national-innovation-system-legarda-tells-gov-t,2 days ago
144,"US, SoKor boost PH climate change programs",https://mb.com.ph/2023/5/3/us-so-kor-to-help-ph-vs-climate-change,2 days ago
145,CA affirms ruling regulating entry of vehicles of non-residents of BF Homes in Parañaque City,https://mb.com.ph/2023/5/3/ca-affirms-ruling-regulating-entry-of-vehicles-of-non-residents-of-bf-homes-in-paranaque-city,2 days ago
146,PH Navy joins ASEAN-India Maritime Exercise; code for unplanned sea encounters among highlights,https://mb.com.ph/2023/5/3/ph-navy-joins-asean-india-maritime-exercise-code-for-unplanned-sea-encounters-among-highlights,2 days ago
147,"Robin: PH press freedom remains under threat due to disinformation, fake news",https://mb.com.ph/2023/5/3/robin-ph-press-freedom-remains-under-threat-due-to-disinformation-fake-news,2 days ago
148,UPCA 2023 results are out,https://mb.com.ph/2023/5/3/upca-2023-results-are-out-1,2 days ago
149,Villar is Gawad Agila's 'Most Trusted Public Servant of the Year',https://mb.com.ph/2023/5/3/villar-is-gawad-agila-s-most-trusted-public-servant-of-the-year,2 days ago
150,UP Diliman leads top 100 best universities in PH list,https://mb.com.ph/2023/5/3/up-diliman-leads-top-100-best-universities-in-ph-list-1,2 days ago
151,"House to thank OFWs by giving Pinoys a brighter future, says Romualdez",https://mb.com.ph/2023/5/3/house-to-thank-of-ws-by-working-with-marcos-admin-to-give-pinoys-a-brighter-future,2 days ago
152,DSWD opens applications for government internship program,https://mb.com.ph/2023/5/3/dswd-opens-applications-for-government-internship-program,2 days ago
153,BOC exceeds April 2023 collection target,https://mb.com.ph/2023/5/3/boc-exceeds-april-2023-collection-target,2 days ago
154,"Bong Go urges China to stop all forms of bullying, encroachment in the West PH Sea",https://mb.com.ph/2023/5/3/bong-go-urges-china-to-stop-all-forms-of-bullying-encroachment-in-the-west-ph-sea-1,2 days ago
155,Water allocation cut for irrigation to start May 10- NWRB,https://mb.com.ph/2023/5/3/water-allocation-cut-for-irrigation-to-start-may-10-nwrb,2 days ago
156,SC on anti-terrorism cases: Protect public but respect human rights,https://mb.com.ph/2023/5/3/sc-on-anti-terrorism-cases-protect-public-but-respect-human-rights,2 days ago
157,Pimentel seeks Senate probe into delayed release of national IDs,https://mb.com.ph/2023/5/3/pimentel-seeks-senate-probe-into-delayed-release-of-national-i-ds,2 days ago
158,LPA in Mindanao could become a tropical depression — PAGASA,https://mb.com.ph/2023/5/3/lpa-in-mindanao-could-become-a-tropical-depression-pagasa,2 days ago
159,Tulfo announces probe on power generation firms' 'greedy' practices ​,https://mb.com.ph/2023/5/3/tulfo-announces-probe-on-power-generation-firms-greedy-practices,2 days ago
160,Rodriguez calls China a 'frenemy'; says even Digong got fed up,https://mb.com.ph/2023/5/3/rodriguez-calls-china-a-frenemy-says-even-digong-got-fed-up,2 days ago
161,Malay cops go green with the use of 6 e-trikes in Boracay police patrol,https://mb.com.ph/2023/5/3/malay-cops-go-green-with-the-use-of-6-e-trikes-in-boracay-police-patrol,2 days ago
162,"Senate bill seeks automatic refund for telco, ISP service interruptions",https://mb.com.ph/2023/5/3/senate-bill-seeks-automatic-refund-for-telco-isp-service-interruptions,2 days ago
163,"Poe seeks probe, long-term solutions to Panay Island brownouts",https://mb.com.ph/2023/5/3/poe-seeks-probe-long-term-solutions-to-panay-island-brownouts,2 days ago
164,"US solar firm seeks PH expansion: $900M investment, 3k jobs",https://mb.com.ph/2023/5/3/us-based-solar-firm-to-expand-in-ph-with-900-m-investment-3k-jobs,2 days ago
165,Poe faults MIAA for power outages,https://mb.com.ph/2023/5/3/poe-faults-miaa-for-power-outages,2 days ago
166,Mimaropa cops donate over P1.2M cash to oil spill-affected families in Or Mindoro town,https://mb.com.ph/2023/5/3/mimaropa-cops-donate-over-p1-2-m-cash-to-oil-spill-affected-families-in-oriental-mindoro-town,2 days ago
167,This House leader calls for 'complete check-up' of NAIA,https://mb.com.ph/2023/5/3/this-house-leader-calls-for-complete-check-up-of-naia,2 days ago
168,BIR exempts various service transactions from VAT to encourage foreign investors,https://mb.com.ph/2023/5/3/bir-exempts-various-service-transactions-from-vat-to-encourage-foreign-investors,2 days ago
169,BI nabs American wanted for alleged financial fraud,https://mb.com.ph/2023/5/3/bi-nabs-american-wanted-for-alleged-financial-fraud,2 days ago
170,DPWH warns vs illegal solicitations,https://mb.com.ph/2023/5/3/dpwh-warns-vs-illegal-solicitation,2 days ago
171,"US firms set to hire 75,000 Pinoy seafarers",https://mb.com.ph/2023/5/3/us-firms-want-to-employ-75-000-pinoy-seafarers,2 days ago
172,"Vaccine maker, BPO firm mull PH expansion",https://mb.com.ph/2023/5/3/int-l-vaccine-maker-bpo-firm-mull-expansion-to-ph,2 days ago
173,Marcos keen on nuclear fuel technology use vs PH power crisis,https://mb.com.ph/2023/5/3/marcos-keen-on-micro-nuclear-fuel-technology-to-end-power-crisis,2 days ago
174,"China must respect int'l law, arbitral ruling to minimize incidents in SCS --- US official",https://mb.com.ph/2023/5/3/china-must-respect-int-l-law-arbitral-ruling-to-avoid-another-near-collision-in-scs-us-official,2 days ago
175,"PBBM gets P800-M pledge; 1,500 new jobs eyed in medical BPO",https://mb.com.ph/2023/5/3/ph-gains-p800-m-investment-pledge-in-medical-bpo,2 days ago
176,"Romualdez confident Marcos can score gains in energy security, nuclear plans during US trip",https://mb.com.ph/2023/5/3/romualdez-confident-marcos-can-score-gains-in-energy-security-nuclear-plans-during-us-trip,2 days ago
177,"Lunar eclipse, meteor shower to illuminate PH skies this weekend",https://mb.com.ph/2023/5/3/lunar-eclipse-meteor-shower-to-illuminate-ph-skies-this-weekend,2 days ago
178,"Zubiri urges DOE, NGCP to step up and solve Western Visayas blackouts",https://mb.com.ph/2023/5/3/zubiri-urges-doe-ngcp-to-step-up-and-solve-western-visayas-blackouts,2 days ago
179,Feast of Saints Philip and James on May 3,https://mb.com.ph/2023/5/3/feast-of-saints-philip-and-james-on-may-3,2 days ago
180,Go renews call for Filipinos not to be complacent vs Covid-19,https://mb.com.ph/2023/5/3/go-renews-call-for-filipinos-not-to-be-complacent-vs-covid-19,2 days ago
181,Cayetano vows to continue pushing for P10K ‘ayuda’ bill,https://mb.com.ph/2023/5/3/cayetano-vows-to-continue-pushing-for-p10-k-ayuda-bill,2 days ago
182,"Scattered rains, thunderstorms to persist over several parts of PH",https://mb.com.ph/2023/5/3/scattered-rains-thunderstorms-to-persist-over-several-parts-of-ph,2 days ago
183,Tolentino: Possible deal with US nuclear firm will help address PH’s energy woes,https://mb.com.ph/2023/5/3/tolentino-possible-deal-with-us-nuclear-firm-will-help-address-ph-s-energy-woes,2 days ago
184,US eyes $3B package to boost PH transport systems,https://mb.com.ph/2023/5/3/us-to-bolster-aid-to-ph-in-building-transport-systems,2 days ago
185,Speaker Romualdez reacts to Marcos-Harris meeting in US,https://mb.com.ph/2023/5/2/speaker-romualdez-reacts-to-marcos-harris-meeting-in-us,2 days ago
186,Marcos concerned over China's provocation in South China Sea,https://mb.com.ph/2023/5/2/marcos-concerned-over-china-s-provocation-in-south-china-sea,3 days ago
187,"Pinoys in America are fundamental part of US, says Blinken",https://mb.com.ph/2023/5/2/pinoys-are-fundamental-part-of-us-says-us-exec,3 days ago
